"sep=	"
Shimmer_85E7_TimestampSync_Unix_CAL	Shimmer_85E7_EMG_CH1_24BIT_CAL	
ms	mV	
1.6378346177863186E12	8.472031570120443	
1.6378346178058496E12	8.452005797863698	
1.6378346178253809E12	8.466382042533006	
1.637834617844912E12	8.471887326862891	
1.637834617864443E12	8.463425055753198	
1.6378346178839744E12	8.466454164161782	
1.6378346179035054E12	8.469363069855739	
1.6378346179230366E12	8.469795799628393	
1.6378346179425676E12	8.463280812495647	
1.6378346179620989E12	8.464194353126807	
1.6378346179816301E12	8.472560462064799	
1.6378346180011611E12	8.47631078676114	
1.6378346180206924E12	8.476479070561616	
1.6378346180402234E12	8.478474435624413	
1.6378346180597546E12	8.474627948756371	
1.637834618079286E12	8.470108326686422	
1.637834618098817E12	8.461357569061626	
1.6378346181183481E12	8.467584069679269	
1.6378346181378792E12	8.454866622471805	
1.6378346181574104E12	8.462775961094216	
1.6378346181769417E12	8.461237366347	
1.6378346181964727E12	8.453448230439214	
1.637834618216004E12	8.451837514063222	
1.637834618235535E12	8.439264310113309	
1.6378346182550662E12	8.455467636044936	
1.6378346182745972E12	8.440850985946376	
1.6378346182941284E12	8.442413621236518	
1.6378346183136597E12	8.430128903801709	
1.6378346183331907E12	8.434215796099004	
1.637834618352722E12	8.430513552488513	
1.637834618372253E12	8.424647660014749	
1.6378346183917842E12	8.429527890228577	
1.6378346184113154E12	8.417940348538599	
1.6378346184308464E12	8.414863159044165	
1.6378346184503777E12	8.410343536974215	
1.6378346184699087E12	8.397626089766751	
1.63783461848944E12	8.40346794169759	
1.6378346185089712E12	8.400462873831932	
1.6378346185285022E12	8.380845790804917	
1.6378346185480334E12	8.382312263923358	
1.6378346185675645E12	8.376590614707146	
1.6378346185870957E12	8.370556438432905	
1.6378346186066267E12	8.372263316980598	
1.637834618626158E12	8.35596382887727	
1.6378346186456892E12	8.365844492019553	
1.6378346186652202E12	8.363897208042607	
1.6378346186847515E12	8.357550504710337	
1.6378346187042825E12	8.353655936756445	
1.6378346187238137E12	8.352021179837527	
1.637834618743345E12	8.353247247526715	
1.637834618762876E12	8.341443340950411	
1.6378346187824072E12	8.337933421683323	
1.6378346188019382E12	8.336250583678554	
1.6378346188214695E12	8.323292731041837	
1.6378346188410007E12	8.322908082355033	
1.6378346188605317E12	8.341443340950411	
1.637834618880063E12	8.318821190057738	
1.637834618899594E12	8.324735163617353	
1.6378346189191252E12	8.331105907492548	
1.6378346189386562E12	8.321946460638022	
1.6378346189581875E12	8.318364419742158	
1.6378346189777188E12	8.318436541370934	
1.6378346189972498E12	8.318532703542635	
1.637834619016781E12	8.315215108618949	
1.637834619036312E12	8.312738932697647	
1.6378346190558433E12	8.317763406169027	
1.6378346190753745E12	8.306055661764423	
1.6378346190949055E12	8.308748202572053	
1.6378346191144368E12	8.315503595134052	
1.6378346191339678E12	8.306752837509256	
1.637834619153499E12	8.307834661940893	
1.6378346191730303E12	8.315167027533098	
1.6378346191925613E12	8.309349216145185	
1.6378346192120925E12	8.309036689087156	
1.6378346192316235E12	8.305863337421021	
1.6378346192511548E12	8.308315472799398	
1.6378346192706858E12	8.311080135235803	
1.637834619290217E12	8.302954431727064	
1.6378346193097483E12	8.305743134706395	
1.6378346193292793E12	8.298290566399562	
1.6378346193488105E12	8.304493026474281	
1.6378346193683416E12	8.305598891448843	
1.6378346193878728E12	8.311320540665056	
1.637834619407404E12	8.300261890919435	
1.637834619426935E12	8.309637702660288	
1.6378346194464663E12	8.308339513342323	
1.6378346194659973E12	8.277014685910704	
1.6378346194855286E12	8.303218877699242	
1.6378346195050598E12	8.311128216321654	
1.6378346195245908E12	8.300670580149164	
1.637834619544122E12	8.306945161852658	
1.637834619563653E12	8.303771810186523	
1.6378346195831843E12	8.307209607824836	
1.6378346196027153E12	8.310118513518793	
1.6378346196222466E12	8.293049728041854	
1.6378346196417778E12	8.309637702660288	
1.6378346196613088E12	8.311368621750907	
1.63783461968084E12	8.347645801025129	
1.637834619700371E12	8.287279997739791	
1.6378346197199023E12	8.295069133647576	
1.6378346197394336E12	8.372239276437673	
1.6378346197589646E12	8.27124495560864	
1.6378346197784958E12	8.328942258629274	
1.6378346197980269E12	8.33088954260622	
1.637834619817558E12	8.245858142279562	
1.6378346198370894E12	8.32271575801163	
1.6378346198566204E12	8.326393961079196	
1.6378346198761516E12	8.3747394929019	
1.6378346198956826E12	8.246771682910722	
1.6378346199152139E12	8.359906477917013	
1.6378346199347449E12	8.262854806127724	
1.6378346199542761E12	8.324687082531502	
1.6378346199738074E12	8.309493459402736	
1.6378346199933384E12	8.350747031062488	
1.6378346200128696E12	8.360411329318444	
1.6378346200324006E12	8.257830332656344	
1.637834620051932E12	8.39159191349251	
1.6378346200714631E12	8.274826996504505	
1.6378346200909941E12	8.342861732983001	
1.6378346201105254E12	8.315479554591127	
1.6378346201300564E12	8.299035823230247	
1.6378346201495876E12	8.255330116192116	
1.637834620169119E12	8.295622066134857	
1.63783462018865E12	8.2903331466913	
1.6378346202081812E12	8.395053751673748	
1.6378346202277122E12	8.287977173484624	
1.6378346202472434E12	8.278288834685743	
1.6378346202667744E12	8.296102876993363	
1.6378346202863057E12	8.300574417977463	
1.637834620305837E12	8.264994414448072	
1.637834620325368E12	8.250113318377334	
1.6378346203448992E12	8.293602660529135	
1.6378346203644302E12	8.280692888978269	
1.6378346203839614E12	8.40529502295991	
1.6378346204034927E12	8.495759585987678	
1.6378346204230237E12	8.407650996166586	
1.637834620442555E12	8.369690978887595	
1.637834620462086E12	8.48092657100279	
1.6378346204816172E12	8.535931333215792	
1.6378346205011484E12	8.580334215998755	
1.6378346205206794E12	8.51330918232312	
1.6378346205402107E12	8.500231126971777	
1.6378346205597417E12	8.525497737586228	
1.637834620579273E12	8.498355964623606	
1.637834620598804E12	8.48965328808466	
1.6378346206183352E12	8.479532219513125	
1.6378346206378665E12	8.532830103178433	
1.6378346206573975E12	8.39803477899648	
1.6378346206769287E12	8.609663678367577	
1.6378346206964597E12	8.496625045532987	
1.637834620715991E12	8.372455641324	
1.6378346207355222E12	8.522516710263496	
1.6378346207550532E12	8.508020262879562	
1.6378346207745845E12	8.511217655088622	
1.6378346207941155E12	8.491528450432831	
1.6378346208136467E12	8.453303987181663	
1.637834620833178E12	8.569275566253134	
1.637834620852709E12	8.50326023538036	
1.6378346208722402E12	8.447101527106945	
1.6378346208917712E12	8.489412882655408	
1.6378346209113025E12	8.488980152882753	
1.6378346209308335E12	8.507611573649832	
1.6378346209503647E12	8.414863159044165	
1.637834620969896E12	8.503572762438388	
1.637834620989427E12	8.403588144412216	
1.6378346210089583E12	8.488932071796903	
1.6378346210284893E12	8.410006969373262	
1.6378346210480205E12	8.369498654544193	
1.6378346210675518E12	8.399140643971043	
1.6378346210870828E12	8.336683313451209	
1.637834621106614E12	8.463088488152245	
1.637834621126145E12	8.416690240306485	
1.6378346211456763E12	8.492562193778618	
1.6378346211652075E12	8.528286440565559	
1.6378346211847385E12	8.408372212454344	
1.6378346212042698E12	8.431114566061645	
1.6378346212238008E12	8.417098929536214	
1.637834621243332E12	8.421257943462285	
1.637834621262863E12	8.515809398787347	
1.6378346212823943E12	8.378874466285046	
1.6378346213019255E12	8.365844492019553	
1.6378346213214565E12	8.439937445315216	
1.6378346213409878E12	8.419551064914591	
1.6378346213605188E12	8.353824220556922	
1.63783462138005E12	8.437605512651466	
1.6378346213995813E12	8.427580606251631	
1.6378346214191123E12	8.380965993519544	
1.6378346214386436E12	8.37108533037726	
1.6378346214581746E12	8.39478930570157	
1.6378346214777058E12	8.38981291331604	
1.637834621497237E12	8.40260248215228	
1.637834621516768E12	8.33399077264358	
1.6378346215362993E12	8.448640121854162	
1.6378346215558303E12	8.404958455358956	
1.6378346215753616E12	8.352550071781883	
1.6378346215948926E12	8.40164086043527	
1.6378346216144238E12	8.426883430506798	
1.637834621633955E12	8.41981551088677	
1.637834621653486E12	8.460179582458288	
1.6378346216730173E12	8.431330930947972	
1.6378346216925483E12	8.452678933065606	
1.6378346217120796E12	8.40620856359107	
1.6378346217316108E12	8.455635919845413	
1.6378346217511418E12	8.386230872420176	
1.637834621770673E12	8.462054744806458	
1.637834621790204E12	8.445923540503607	
1.6378346218097354E12	8.428518187425716	
1.6378346218292666E12	8.425272714130806	
1.6378346218487976E12	8.352045220380452	
1.6378346218683289E12	8.419791470343844	
1.6378346218878599E12	8.46950731311329	
1.637834621907391E12	8.426402619648293	
1.637834621926922E12	8.459097758026651	
1.6378346219464534E12	8.443783932183258	
1.6378346219659846E12	8.49422099124046	
1.6378346219855156E12	8.489052274511529	
1.6378346220050469E12	8.472416218807247	
1.637834622024578E12	8.435009134015537	
1.6378346220441091E12	8.449505581399471	
1.6378346220636404E12	8.489629247541735	
1.6378346220831714E12	8.464266474755583	
1.6378346221027026E12	8.440009566943992	
1.6378346221222336E12	8.47087762406003	
1.637834622141765E12	8.428373944168165	
1.6378346221612961E12	8.50924633056875	
1.6378346221808271E12	8.459169879655427	
1.6378346222003584E12	8.443255040238903	
1.6378346222198894E12	8.534224454668099	
1.6378346222394207E12	8.434600444785808	
1.6378346222589517E12	8.496721207704688	
1.637834622278483E12	8.484099922668925	
1.6378346222980142E12	8.476070381331887	
1.6378346223175452E12	8.500399410772253	
1.6378346223370764E12	8.443591607839856	
1.6378346223566074E12	8.50051961348688	
1.6378346223761387E12	8.46397798824048	
1.63783462239567E12	8.512660087664138	
1.637834622415201E12	8.479315854626797	
1.6378346224347322E12	8.574997215469347	
1.6378346224542632E12	8.507996222336637	
1.6378346224737944E12	8.519463561311987	
1.6378346224933257E12	8.532806062635508	
1.6378346225128567E12	8.499125261997214	
1.637834622532388E12	8.500543654029805	
1.637834622551919E12	8.492273707263514	
1.6378346225714502E12	8.473642286496435	
1.6378346225909812E12	8.356324437021149	
1.6378346226105125E12	8.468473569767504	
1.6378346226300437E12	8.462367271864487	
1.6378346226495747E12	8.396520224792189	
1.637834622669106E12	8.513838074267476	
1.637834622688637E12	8.528358562194335	
1.6378346227081682E12	8.546364928845357	
1.6378346227276995E12	8.57802632387793	
1.6378346227472305E12	8.4066172528208	
1.6378346227667617E12	8.5024428569209	
1.6378346227862927E12	8.534344657382725	
1.637834622805824E12	8.627141153074243	
1.6378346228253552E12	8.488403179852547	
1.6378346228448862E12	8.58264210811958	
1.6378346228644175E12	8.579540878082222	
1.6378346228839485E12	8.613005313834188	
1.6378346229034797E12	8.621756071458984	
1.6378346229230107E12	8.620313638883468	
1.637834622942542E12	8.586512635530548	
1.6378346229620732E12	8.587017486931979	
1.6378346229816042E12	8.474363502784193	
1.6378346230011355E12	8.601177366714959	
1.6378346230206665E12	8.58401241906632	
1.6378346230401978E12	8.57208830977539	
1.637834623059729E12	8.570958404257903	
1.63783462307926E12	8.550812429286532	
1.6378346230987913E12	8.611442678544046	
1.6378346231183223E12	8.68832433481904	
1.6378346231378535E12	8.53533031964266	
1.6378346231573848E12	8.594758541753913	
1.6378346231769158E12	8.654907980152922	
1.637834623196447E12	8.537734373935187	
1.637834623215978E12	8.663730859406494	
1.6378346232355093E12	8.61949626042401	
1.6378346232550403E12	8.64329639792002	
1.6378346232745715E12	8.549177672367614	
1.6378346232941028E12	8.611635002887448	
1.6378346233136338E12	8.58706556801783	
1.637834623333165E12	8.627886409904926	
1.637834623352696E12	8.62461689606709	
1.6378346233722273E12	8.55569265950036	
1.6378346233917585E12	8.610745502799213	
1.6378346234112896E12	8.656182128927961	
1.6378346234308208E12	8.55838520030799	
1.6378346234503518E12	8.696570241042405	
1.637834623469883E12	8.632958964462157	
1.6378346234894143E12	8.68192955040092	
1.6378346235089453E12	8.695897105840498	
1.6378346235284766E12	8.683972996549567	
1.6378346235480076E12	8.562736538577463	
1.6378346235675388E12	8.672000806172784	
1.6378346235870698E12	8.657263953359598	
1.637834623606601E12	8.68741079418788	
1.6378346236261323E12	8.636565045900946	
1.6378346236456633E12	8.673683644177554	
1.6378346236651946E12	8.565669484814345	
1.6378346236847256E12	8.528286440565559	
1.6378346237042568E12	8.58995043316886	
1.637834623723788E12	8.662096102487576	
1.637834623743319E12	8.600335947712574	
1.6378346237628503E12	8.592955501034519	
1.6378346237823813E12	8.639041221822248	
1.6378346238019126E12	8.785952979638534	
1.6378346238214438E12	8.878773515872977	
1.6378346238409749E12	8.866440717352317	
1.637834623860506E12	8.886057800379332	
1.637834623880037E12	8.899232017902376	
1.6378346238995684E12	8.839635511990648	
1.6378346239190994E12	8.755637855009777	
1.6378346239386306E12	8.865599298349933	
1.6378346239581619E12	8.796602940154425	
1.6378346239776929E12	8.88180262428156	
1.637834623997224E12	8.861368162795086	
1.6378346240167551E12	8.89641927438012	
1.6378346240362864E12	8.810570495594005	
1.6378346240558176E12	8.862474027769649	
1.6378346240753486E12	8.77607231649625	
1.63783462409488E12	8.721380081341277	
1.637834624114411E12	8.816700834039947	
1.6378346241339421E12	8.808166441301479	
1.6378346241534734E12	8.76095081499626	
1.6378346241730044E12	8.798141534901644	
1.6378346241925356E12	8.75551765229515	
1.6378346242120667E12	8.830427984050273	
1.637834624231598E12	8.845092715234683	
1.637834624251129E12	8.80054558919417	
1.6378346242706602E12	8.815234360921506	
1.6378346242901914E12	8.825475632207668	
1.6378346243097224E12	8.826461294467604	
1.6378346243292537E12	8.760109395993876	
1.6378346243487847E12	8.667288859759433	
1.637834624368316E12	8.763330828745861	
1.6378346243878472E12	8.857714000270446	
1.6378346244073782E12	8.822133996741057	
1.6378346244269094E12	8.838217119958058	
1.6378346244464404E12	8.862353825055022	
1.6378346244659717E12	8.883196975771225	
1.637834624485503E12	8.836245795438186	
1.637834624505034E12	8.887091543725118	
1.6378346245245652E12	8.9036314372577	
1.6378346245440962E12	8.782082452227566	
1.6378346245636274E12	8.821508942625	
1.6378346245831584E12	8.845597566636114	
1.6378346246026897E12	8.872498934169483	
1.637834624622221E12	8.906396099694105	
1.637834624641752E12	8.903751639972326	
1.6378346246612832E12	8.887500232954848	
1.6378346246808142E12	8.925364088062139	
1.6378346247003455E12	8.933201305055775	
1.6378346247198767E12	8.964814619002496	
1.6378346247394077E12	8.912069667824467	
1.637834624758939E12	8.96474249737372	
1.63783462477847E12	9.051504816790997	
1.6378346247980012E12	8.979022579871327	
1.6378346248175325E12	9.018761597326787	
1.6378346248370635E12	9.020516556960331	
1.6378346248565947E12	9.022992732881633	
1.6378346248761257E12	9.0494132895565	
1.637834624895657E12	9.055062817143936	
1.637834624915188E12	9.081579535990501	
1.6378346249347192E12	9.105788362716241	
1.6378346249542505E12	9.06645803449051	
1.6378346249737815E12	9.088815739411006	
1.6378346249933127E12	9.108745349496049	
1.6378346250128438E12	9.150263367127978	
1.637834625032375E12	9.124443824026246	
1.6378346250519062E12	9.132665689706686	
1.6378346250714373E12	9.166755179574709	
1.6378346250909685E12	9.207191372775004	
1.6378346251104995E12	9.135117825085063	
1.6378346251300308E12	9.2250775367114	
1.637834625149562E12	9.152667421420505	
1.637834625169093E12	9.20046002075593	
1.6378346251886243E12	9.176010788600937	
1.6378346252081553E12	9.224019752822688	
1.6378346252276865E12	9.291934286586557	
1.6378346252472175E12	9.215966170942725	
1.6378346252667488E12	9.231039591356865	
1.63783462528628E12	9.301021611812308	
1.637834625305811E12	9.291501556813902	
1.6378346253253423E12	9.25806116160486	
1.6378346253448733E12	9.279120677207391	
1.6378346253644045E12	9.376869524741513	
1.6378346253839358E12	9.299507057608016	
1.6378346254034668E12	9.292607421788464	
1.637834625422998E12	9.299314733264614	
1.637834625442529E12	9.386942512227199	
1.6378346254620603E12	9.317537464801964	
1.6378346254815913E12	9.349030576034059	
1.6378346255011226E12	9.309868531608805	
1.6378346255206538E12	9.304219004021368	
1.6378346255401848E12	9.359199725691445	
1.637834625559716E12	9.273399027991179	
1.637834625579247E12	9.247242917288492	
1.6378346255987783E12	9.350184522094471	
1.6378346256183096E12	9.290636097268592	
1.6378346256378406E12	9.315974829511822	
1.6378346256573718E12	9.303377585018984	
1.6378346256769028E12	9.321432032755856	
1.637834625696434E12	9.276115609341733	
1.6378346257159653E12	9.415214190707308	
1.6378346257354963E12	9.264936756881486	
1.6378346257550276E12	9.333957155619919	
1.6378346257745586E12	9.32400437084886	
1.6378346257940898E12	9.377879227544375	
1.6378346258136208E12	9.358622752661239	
1.637834625833152E12	9.360209428494306	
1.6378346258526833E12	9.272942257675599	
1.6378346258722144E12	9.36831109146012	
1.6378346258917456E12	9.297175124944266	
1.6378346259112766E12	9.36977756457856	
1.6378346259308079E12	9.348068954317048	
1.637834625950339E12	9.368647659061073	
1.63783462596987E12	9.360570036638185	
1.6378346259894014E12	9.292342975816286	
1.6378346260089324E12	9.3140515860778	
1.6378346260284636E12	9.301286057784486	
1.6378346260479949E12	9.381268944096837	
1.637834626067526E12	9.278038852775754	
1.6378346260870571E12	9.274793379480844	
1.6378346261065881E12	9.310685910068264	
1.6378346261261194E12	9.397183783513361	
1.6378346261456504E12	9.363623185589693	
1.6378346261651816E12	9.293064192104044	
1.637834626184713E12	9.345712981110372	
1.637834626204244E12	9.257436107488804	
1.6378346262237751E12	9.22462076639582	
1.6378346262433062E12	9.324485181707365	
1.6378346262628374E12	9.26202785118753	
1.6378346262823687E12	9.242723295218543	
1.6378346263018997E12	9.301358179413262	
1.637834626321431E12	9.407449095342448	
1.637834626340962E12	9.366700375084127	
1.6378346263604932E12	9.452477032241468	
1.6378346263800244E12	9.317128775572234	
1.6378346263995554E12	9.566284962449666	
1.6378346264190867E12	9.302343841673197	
1.6378346264386177E12	9.374681835335315	
1.637834626458149E12	9.438028665943385	
1.63783462647768E12	9.422907164443394	
1.6378346264972112E12	9.364055915362348	
1.6378346265167424E12	9.518035592798661	
1.6378346265362734E12	9.313618856305146	
1.6378346265558047E12	9.39667893211193	
1.6378346265753357E12	9.463319317100762	
1.637834626594867E12	9.437115125312225	
1.6378346266143982E12	9.460410411406805	
1.6378346266339292E12	9.455602302821752	
1.6378346266534604E12	9.375379011080147	
1.6378346266729915E12	9.477358994169116	
1.6378346266925227E12	9.419397245176304	
1.637834626712054E12	9.488369562828886	
1.637834626731585E12	9.48327296772873	
1.6378346267511162E12	9.457934235485503	
1.6378346267706472E12	9.509140591916314	
1.6378346267901785E12	9.423171610415572	
1.6378346268097095E12	9.355641725338506	
1.6378346268292407E12	9.478561021315379	
1.637834626848772E12	9.404492108562641	
1.637834626868303E12	9.425984353937828	
1.6378346268878342E12	9.423195650958498	
1.6378346269073652E12	9.489595630518075	
1.6378346269268965E12	9.364873293821807	
1.6378346269464277E12	9.417305717941806	
1.6378346269659587E12	9.433821570931464	
1.63783462698549E12	9.416584501654048	
1.637834627005021E12	9.384105728162018	
1.6378346270245522E12	9.409083852261366	
1.6378346270440835E12	9.336361209912445	
1.6378346270636145E12	9.379393781748666	
1.6378346270831458E12	9.404708473448968	
1.6378346271026768E12	9.372397983757415	
1.637834627122208E12	9.392135269499056	
1.637834627141739E12	9.439447057975975	
1.6378346271612703E12	9.347155413685888	
1.6378346271808015E12	9.40937233877647	
1.6378346272003325E12	9.371700808012582	
1.6378346272198638E12	9.361603779983971	
1.6378346272393948E12	9.358694874290014	
1.637834627258926E12	9.344294589077782	
1.6378346272784573E12	9.34506388645139	
1.6378346272979883E12	9.374176983933884	
1.6378346273175195E12	9.356867793027694	
1.6378346273370505E12	9.317465343173188	
1.6378346273565818E12	9.345640859481597	
1.637834627376113E12	9.348742089518955	
1.637834627395644E12	9.35282898181625	
1.6378346274151753E12	9.323235073475251	
1.6378346274347063E12	9.344126305277305	
1.6378346274542375E12	9.291790043329005	
1.6378346274737686E12	9.316383518741551	
1.6378346274932998E12	9.309483882922	
1.637834627512831E12	9.315710383539644	
1.637834627532362E12	9.307440436773353	
1.6378346275518933E12	9.24974313375272	
1.6378346275714243E12	9.251017282527759	
1.6378346275909556E12	9.292126610929959	
1.6378346276104868E12	9.271980635958588	
1.6378346276300178E12	9.257436107488804	
1.637834627649549E12	9.321071424611977	
1.63783462766908E12	9.21284090036244	
1.6378346276886113E12	9.342034778042807	
1.6378346277081426E12	9.277173393230445	
1.6378346277276736E12	9.199690723382322	
1.6378346277472048E12	9.30994065323758	
1.6378346277667358E12	9.265008878510262	
1.637834627786267E12	9.255104174825053	
1.637834627805798E12	9.253998309850491	
1.6378346278253293E12	9.273423068534104	
1.6378346278448606E12	9.256811053372747	
1.6378346278643916E12	9.251474052843339	
1.6378346278839229E12	9.267028284115984	
1.6378346279034539E12	9.19137269553018	
1.637834627922985E12	9.175217450684404	
1.6378346279425164E12	9.163269300850546	
1.6378346279620474E12	9.218346184692326	
1.6378346279815786E12	9.183271032564367	
1.6378346280011096E12	9.185001951654986	
1.6378346280206409E12	9.166298409259129	
1.637834628040172E12	9.172765315306027	
1.6378346280597031E12	9.235871740484843	
1.6378346280792344E12	9.195411506741625	
1.6378346280987654E12	9.188511870922074	
1.6378346281182966E12	9.241857835673233	
1.6378346281378276E12	9.179809194383129	
1.637834628157359E12	9.209859873039708	
1.6378346281768901E12	9.167452355319542	
1.6378346281964211E12	9.18716560051826	
1.6378346282159524E12	9.175890585886311	
1.6378346282354834E12	9.199714763925247	
1.6378346282550146E12	9.158533313894269	
1.637834628274546E12	9.149638313011922	
1.637834628294077E12	9.191973709103312	
1.6378346283136082E12	9.160937368186795	
1.6378346283331392E12	9.145407177457075	
1.6378346283526704E12	9.153773286395067	
1.6378346283722017E12	9.197454952890272	
1.6378346283917327E12	9.148051637178854	
1.637834628411264E12	9.16507234156994	
1.637834628430795E12	9.155191678427657	
1.6378346284503262E12	9.184665384054032	
1.6378346284698572E12	9.113962147310831	
1.6378346284893884E12	9.200195574783752	
1.6378346285089197E12	9.136536217117653	
1.6378346285284507E12	9.164279003653407	
1.637834628547982E12	9.123938972624815	
1.637834628567513E12	9.16086524655802	
1.6378346285870442E12	9.111053241616874	
1.6378346286065754E12	9.164206882024631	
1.6378346286261064E12	9.10701443040543	
1.6378346286456377E12	9.092277577592244	
1.6378346286651687E12	9.153220353907786	
1.6378346286847E12	9.106221092488896	
1.6378346287042312E12	9.104946943713857	
1.6378346287237622E12	9.149686394097772	
1.6378346287432935E12	9.11665468811846	
1.6378346287628245E12	9.133410946537369	
1.6378346287823557E12	9.0722518053355	
1.6378346288018867E12	9.102013997476975	
1.637834628821418E12	9.101845713676498	
1.6378346288409492E12	9.099922470242477	
1.6378346288604802E12	9.103696835481744	
1.6378346288800115E12	9.086075117517526	
1.6378346288995425E12	9.100451362186833	
1.6378346289190737E12	9.10386511928222	
1.637834628938605E12	8.983133512711547	
1.637834628958136E12	9.076651224690822	
1.6378346289776672E12	9.06864572389671	
1.6378346289971982E12	8.97976783670201	
1.6378346290167295E12	9.084055711911803	
1.6378346290362607E12	9.093070915508777	
1.6378346290557917E12	9.152090448390299	
1.637834629075323E12	9.092710307364898	
1.637834629094854E12	9.150744177986484	
1.6378346291143853E12	9.134781257484109	
1.6378346291339163E12	9.065111764086696	
1.6378346291534475E12	9.241497227529354	
1.6378346291729788E12	9.290708218897368	
1.6378346291925098E12	9.225390063769428	
1.637834629212041E12	9.254935891024576	
1.637834629231572E12	9.183126789306815	
1.6378346292511033E12	9.266884040858432	
1.6378346292706345E12	9.176371396744816	
1.6378346292901655E12	9.116462363775058	
1.6378346293096968E12	9.082973887480167	
1.6378346293292278E12	9.100138835128805	
1.637834629348759E12	9.071867156648695	
1.6378346293682903E12	9.073093224337883	
1.6378346293878213E12	9.027368111694031	
1.6378346294073525E12	8.954116577400754	
1.6378346294268835E12	9.084704806570786	
1.6378346294464148E12	9.010756096532674	
1.6378346294659458E12	9.030541463360166	
1.637834629485477E12	8.948274725469915	
1.6378346295050083E12	9.043547397082733	
1.6378346295245393E12	9.01448238068609	
1.6378346295440706E12	9.005178690574013	
1.6378346295636016E12	8.995105703088328	
1.6378346295831328E12	9.139829771498414	
1.637834629602664E12	8.985970296776728	
1.637834629622195E12	9.03554189628862	
1.6378346296417263E12	9.007775069209941	
1.6378346296612573E12	9.060664263645522	
1.6378346296807886E12	9.009818515358589	
1.6378346297003198E12	9.057899601209117	
1.6378346297198508E12	9.075785765145513	
1.637834629739382E12	9.089585036784614	
1.637834629758913E12	9.138050771321945	
1.6378346297784443E12	9.139324920096984	
1.6378346297979753E12	9.166707098488859	
1.6378346298175066E12	9.286477083342522	
1.6378346298370378E12	9.145527380171702	
1.6378346298565688E12	9.20416226436642	
1.6378346298761E12	9.272245081930766	
1.637834629895631E12	9.218201941434774	
1.6378346299151624E12	9.2457283630842	
1.6378346299346936E12	9.255801350569886	
1.6378346299542246E12	9.357084157914022	
1.6378346299737559E12	9.232193537417277	
1.6378346299932869E12	9.265297365025365	
1.637834630012818E12	9.281236244984814	
1.6378346300323494E12	9.300324436067475	
1.6378346300518804E12	9.284938488595305	
1.6378346300714116E12	9.280466947611206	
1.6378346300909426E12	9.291934286586557	
1.6378346301104739E12	9.291645800071453	
1.637834630130005E12	9.28815992134729	
1.6378346301495361E12	9.35593021185361	
1.6378346301690674E12	9.27755804191725	
1.6378346301885984E12	9.288304164604842	
1.6378346302081296E12	9.437980584857534	
1.6378346302276606E12	9.348092994859973	
1.637834630247192E12	9.328451871290033	
1.6378346302667231E12	9.459136262631766	
1.6378346302862542E12	9.330327033638204	
1.6378346303057854E12	9.382495011786025	
1.6378346303253164E12	9.319580910950611	
1.6378346303448477E12	9.395573067137368	
1.637834630364379E12	9.303113139046806	
1.63783463038391E12	9.307704882745531	
1.6378346304034412E12	9.228948064122367	
1.6378346304229722E12	9.344727318850437	
1.6378346304425034E12	9.446827504654031	
1.6378346304620344E12	9.191084209015077	
1.6378346304815657E12	9.28770315103171	
1.637834630501097E12	9.399635918891738	
1.637834630520628E12	9.209355021638277	
1.6378346305401592E12	9.329966425494325	
1.6378346305596902E12	9.313570775219295	
1.6378346305792214E12	9.268614959949051	
1.6378346305987527E12	9.266379189457002	
1.6378346306182837E12	9.249959498639047	
1.637834630637815E12	9.302440003844898	
1.637834630657346E12	9.240030754410913	
1.6378346306768772E12	9.305685477139809	
1.6378346306964084E12	9.214451616738433	
